name,sport,sport_category,sport_subtype,city,country,continent,date,start_time,distance,description,participants
Malmö 10K,Running,Running,10K,Malmö,Sweden,Europe,2026-09-13,10:15:00,10km,Öresund Bridge gateway to Denmark,7000
Manchester Half Marathon,Running,Running,Half Marathon,Manchester,UK,Europe,2026-05-17,09:00:00,21.1km,Old Trafford flat fast,15000
Manchester Marathon,Running,Running,Marathon,Manchester,UK,Europe,2026-04-12,09:00:00,42.2km,Flat industrial heritage fast,28000
Manchester Spring 10K,Running,Running,10K,Manchester,UK,Europe,2026-05-05,10:30:00,10km,Spring city run,12000
Marathon Alicante,Running,Running,Marathon,Alicante,Spain,Europe,2025-11-30,08:30:00,42.195km,Marathon in Alicante,7000
Marathon International du Clair de Lune,Running,Running,Marathon,Saint-Malo,France,Europe,2026-06-20,21:00:00,42.2km,Night marathon along the Emerald Coast,7000
Marathon Nice-Cannes,Running,Running,Marathon,Nice,France,Europe,2026-11-08,08:00:00,42.2km,Seafront marathon on the French Riviera,11000
Marathon de Bordeaux,Running,Running,Marathon,Bordeaux,France,Europe,2026-05-17,09:00:00,42.2km,Wine capital marathon,11000
Marathon de Lyon,Running,Running,Marathon,Lyon,France,Europe,2026-10-04,09:00:00,42.2km,Scenic race through Lyon,12000
Marathon de Marseille,Running,Running,Marathon,Marseille,France,Europe,2026-03-22,08:00:00,42.2km,Mediterranean marathon along the coast,12000
Marathon de Nantes,Running,Running,Marathon,Nantes,France,Europe,2026-04-26,09:00:00,42.2km,Fast Loire-Atlantic marathon,12000
Marathon de Paris,Running,Running,Marathon,Paris,France,Europe,2026-04-12,08:30:00,42.2km,Schneider Electric Marathon de Paris – World Major contender,0
Marathon de Toulouse,Running,Running,Marathon,Toulouse,France,Europe,2026-10-25,09:00:00,42.2km,Pink City marathon with space museum finish,13000
Marathon des Gorges de l’Ardèche,Running,Running,Marathon,Saint-Marcel-d’Ardèche,France,Europe,2026-11-01,09:00:00,42.2km,Scenic canyon marathon with Pont d’Arc finish,6000
Marathon du Beaujolais,Running,Running,Marathon,Villefranche-sur-Saône,France,Europe,2026-11-21,09:00:00,42.2km,Wine-themed marathon with tastings,9000
Marathon du Cognac,Running,Running,Marathon,Jarnac,France,Europe,2026-11-14,09:30:00,42.2km,Spirits-themed marathon with tastings,6500
Marathon du Mont-Blanc 42K,Running,Running,Trail Running,Chamonix,France,Europe,2026-06-28,07:00:00,42km,Classic Mont-Blanc marathon with Aiguille views,2500
Marathon du Médoc,Running,Running,Marathon,Pauillac,France,Europe,2026-09-05,09:30:00,42.2km,Wine and food marathon in vineyards,8500
Maratona da Europa - Aveiro,Running,Running,Marathon,Aveiro,Portugal,Europe,2026-04-26,08:00:00,42.2 km,Scenic Europe Marathon in coastal Aveiro with flat course and canal views,5000
Marató BP Castelló,Running,Running,Marathon,Castellón de la Plana,Spain,Europe,2026-02-22,09:00:00,42.195km,Coastal marathon along the Mediterranean with flat profile,6000
Maratón Barcelona,Running,Running,Marathon,Barcelona,Spain,Europe,2026-03-09,08:30:00,42.2km,Gaudí and beach marathon,20000
Maratón Bilbao,Running,Running,Marathon,Bilbao,Spain,Europe,2026-10-19,09:00:00,42.2km,Guggenheim night finish,10000
Maratón Costa Brava,Running,Running,Marathon,Lloret de Mar,Spain,Europe,2026-04-26,08:30:00,42.195km,Coastal marathon in Costa Brava,3000
Maratón Ibiza,Running,Running,Marathon,Ibiza,Spain,Europe,2026-04-26,09:00:00,42.2km,Island party marathon,8000
Maratón Logroño,Running,Running,Marathon,Logroño,Spain,Europe,2026-10-05,09:00:00,42.2km,La Rioja wine marathon,7000
Maratón Madrid,Running,Running,Marathon,Madrid,Spain,Europe,2026-04-27,09:00:00,42.2km,Hilly royal palace marathon,16000
Maratón Málaga,Running,Running,Marathon,Málaga,Spain,Europe,2026-12-14,09:00:00,42.2km,Coastal winter marathon,12000
Maratón Palma de Mallorca,Running,Running,Marathon,Palma de Mallorca,Spain,Europe,2026-10-12,09:00:00,42.2km,Cathedral and bay marathon,9000
Maratón San Sebastián,Running,Running,Marathon,San Sebastián,Spain,Europe,2026-11-30,09:00:00,42.2km,La Concha bay marathon,10000
Maratón Sevilla,Running,Running,Marathon,Sevilla,Spain,Europe,2026-02-23,09:00:00,42.2km,Flat historic city marathon,15000
Maratón Valencia Trinidad Alfonso,Running,Running,Marathon,Valencia,Spain,Europe,2026-12-07,09:00:00,42.2km,Fastest Spanish marathon flat course,33000
Maratón Valencia Trinidad Alfonso Zurich,Running,Running,Marathon,Valencia,Spain,Europe,2026-12-06,08:15:00,42.195km,"World Athletics Platinum Label event, very flat and fast for personal bests",30000
Maratón Vitoria-Gasteiz,Running,Running,Marathon,Vitoria-Gasteiz,Spain,Europe,2026-11-16,09:00:00,42.2km,Basque capital marathon,8000
Maratón Zaragoza,Running,Running,Marathon,Zaragoza,Spain,Europe,2026-04-13,09:00:00,42.2km,Ebro river marathon,9000
Maratón de Almagro,Running,Running,Marathon,Almagro,Spain,Europe,2026-01-25,09:00:00,42.195km,Marathon in Almagro with half and 10K options,3000
Maratón de Barcelona,Running,Running,Marathon,Barcelona,Spain,Europe,2026-03-15,08:30:00,42.195km,Zurich Barcelona Marathon,16000
Maratón de Bilbao,Running,Running,Marathon,Bilbao,Spain,Europe,2026-10-11,08:30:00,42.195km,Urban marathon in Bilbao,5000
Maratón de Castellón,Running,Running,Marathon,Castellón,Spain,Europe,2026-02-22,08:30:00,42.195km,Marathon in Castellón with 10K,7000
Maratón de Don Benito,Running,Running,Marathon,Don Benito,Spain,Europe,2026-02-08,08:45:00,42.195km,Marathon in Don Benito with half option,4000
Maratón de Jerez de la Frontera,Running,Running,Marathon,Jerez de la Frontera,Spain,Europe,2026-04-12,08:45:00,42.195km,Sherry Marathon in Jerez with multiple distances,4000
Maratón de Madrid,Running,Running,Marathon,Madrid,Spain,Europe,2026-04-26,08:30:00,42.195km,Marathon in Madrid with half and 10K,14000
Maratón de San Sebastián,Running,Running,Marathon,San Sebastián,Spain,Europe,2026-11-08,08:30:00,42.195km,Scenic marathon in San Sebastián,6000
Maratón de Sevilla,Running,Running,Marathon,Sevilla,Spain,Europe,2026-02-15,08:30:00,42.195km,Marathon in Sevilla,12000
Maratón de Valencia,Running,Running,Marathon,Valencia,Spain,Europe,2026-12-06,08:15:00,42.195km,Fast marathon in Valencia with qualifiers,15000
Maratón de Zaragoza,Running,Running,Marathon,Zaragoza,Spain,Europe,2026-04-19,08:30:00,42.195km,Marathon in Zaragoza with half and 10K,6000
Maribor 10K,Running,Running,10K,Maribor,Slovenia,Europe,2026-05-03,10:30:00,10km,Drava River wine region,5000
Marseille 10K,Running,Running,10K,Marseille,France,Europe,2026-01-18,11:00:00,10km,Mediterranean old port calanques,9000
Marseille Spring 10K,Running,Running,10K,Marseille,France,Europe,2026-05-12,10:00:00,10km,Spring old port run,8500
Martes Sport HYROX Katowice,Fitness,Fitness,HYROX,Katowice,Poland,Europe,2026-02-21,09:00:00,,Official HYROX competition in Poland,1700
Matterhorn Ultraks,Running,Running,Trail Running,Zermatt,Switzerland,Europe,2025-08-23,08:00:00,46km,Technical trail with stunning Matterhorn views,1200
Maxi-Race Annecy 94K,Running,Running,Ultra Marathon,Annecy,France,Europe,2026-05-30,04:00:00,94km,Lake Annecy round-trip ultra,2000
Maybelline HYROX Paris Grand Palais,Fitness,Fitness,HYROX,Paris,France,Europe,2026-04-23,09:00:00,,HYROX at Grand Palais Paris,3500
Mdina 10K,Running,Running,10K,Mdina,Malta,Europe,2026-11-03,10:30:00,10km,Silent city medieval run,4500
Media Maratón Barcelona,Running,Running,Half Marathon,Barcelona,Spain,Europe,2026-02-09,08:45:00,21.1km,Sagrada Familia half,22000
Media Maratón Bilbao,Running,Running,Half Marathon,Bilbao,Spain,Europe,2026-04-06,09:00:00,21.1km,Guggenheim half marathon,9000
Media Maratón Granada,Running,Running,Half Marathon,Granada,Spain,Europe,2026-04-13,09:00:00,21.1km,Alhambra views half,8000
Media Maratón Ibiza,Running,Running,Half Marathon,Ibiza,Spain,Europe,2026-04-26,17:00:00,21.1km,Sunset island half,7000
Media Maratón Logroño,Running,Running,Half Marathon,Logroño,Spain,Europe,2026-10-05,09:00:00,21.1km,Wine region half,6500
Media Maratón Madrid,Running,Running,Half Marathon,Madrid,Spain,Europe,2026-03-30,09:00:00,21.1km,Retiro Park half marathon,18000
Media Maratón Málaga,Running,Running,Half Marathon,Málaga,Spain,Europe,2026-03-16,09:00:00,21.1km,Costa del Sol half,12000
Media Maratón Palma de Mallorca,Running,Running,Half Marathon,Palma de Mallorca,Spain,Europe,2026-03-23,09:00:00,21.1km,Bay of Palma half,8000
Media Maratón San Sebastián,Running,Running,Half Marathon,San Sebastián,Spain,Europe,2026-11-30,09:00:00,21.1km,Basque coast half,9000
Media Maratón Sevilla,Running,Running,Half Marathon,Sevilla,Spain,Europe,2026-01-26,09:00:00,21.1km,Flat Andalusian half,15000
Media Maratón Valencia,Running,Running,Half Marathon,Valencia,Spain,Europe,2026-10-26,09:00:00,21.1km,World’s fastest half course,25000
Media Maratón Vitoria-Gasteiz,Running,Running,Half Marathon,Vitoria-Gasteiz,Spain,Europe,2026-11-16,09:00:00,21.1km,Basque half marathon,7500
Media Maratón Zaragoza,Running,Running,Half Marathon,Zaragoza,Spain,Europe,2026-04-13,09:00:00,21.1km,Ebro half marathon,8000
Media Maratón de Alicante,Running,Running,Half Marathon,Alicante,Spain,Europe,2026-02-22,09:00:00,21.0975km,Half marathon in Alicante,5000
Media Maratón de Barcelona,Running,Running,Half Marathon,Barcelona,Spain,Europe,2026-02-15,09:00:00,21.0975km,Half marathon in Barcelona,12000
Media Maratón de Castellón,Running,Running,Half Marathon,Castellón,Spain,Europe,2026-01-25,09:00:00,21.0975km,Half marathon in Castellón,6000
Media Maratón de Madrid,Running,Running,Half Marathon,Madrid,Spain,Europe,2026-03-22,09:00:00,21.0975km,Half marathon in Madrid,14000
Media Maratón de Sevilla,Running,Running,Half Marathon,Sevilla,Spain,Europe,2026-01-25,09:15:00,21.0975km,Half marathon in Sevilla,10000
Media Maratón de Terrassa,Running,Running,Half Marathon,Terrassa,Spain,Europe,2026-02-01,09:00:00,21.0975km,Half marathon in Terrassa,4000
Medio Maratón de Sevilla,Running,Running,Half Marathon,Seville,Spain,Europe,2026-01-25,09:00:00,21.1km,Extremely flat and fast half marathon along the Guadalquivir river,20000
Milan 10K,Running,Running,10K,Milan,Italy,Europe,2026-04-06,11:00:00,10km,Fashion week Sforza Castle,8000
Milan Half Marathon,Running,Running,Half Marathon,Milan,Italy,Europe,2026-04-05,09:00:00,21.1km,Duomo fashion district,8000
Milan Spring 10K,Running,Running,10K,Milan,Italy,Europe,2026-05-05,10:30:00,10km,Spring Duomo run,9000
Milano City 10K,Running,Running,10K,Milan,Italy,Europe,2026-04-05,10:00:00,10km,Duomo and fashion district,10000
Milano City Run 10K,Running,Running,10K,Milan,Italy,Europe,2026-01-01,09:00:00,10 km,Popular city-center 10km fun run often part of larger weekend events,5000
Milano Half Marathon & 10km,Running,Running,Half Marathon,Milan,Italy,Europe,2026-11-22,09:00:00,21.1 km,AIMS-certified single-loop half marathon in the city with 10km option and fast course,10000
Milano Navigli 10K,Running,Running,10K,Milan,Italy,Europe,2026-01-01,09:00:00,10 km,Scenic run along Milan's famous Navigli canals,3000
Minsk 10K,Running,Running,10K,Minsk,Belarus,Europe,2026-09-15,10:00:00,10km,Independence Avenue run,7500
Minsk Autumn 10K,Running,Running,10K,Minsk,Belarus,Europe,2026-10-20,16:00:00,10km,Autumn parks run,7000
Mitja Marató Valencia Trinidad Alfonso,Running,Running,Half Marathon,Valencia,Spain,Europe,2026-10-25,09:00:00,21.1km,Very fast and flat half marathon on the Valencia Marathon course,18000
Mitja Marató de Granollers,Running,Running,Half Marathon,Granollers,Spain,Europe,2026-01-18,09:00:00,21.0975km,Half marathon in Granollers,5000
Monaco Autumn 10K,Running,Running,10K,Monte Carlo,Monaco,Europe,2026-11-10,16:00:00,10km,Autumn harbor run,6500
Monaco Run 10K,Running,Running,10K,Monte Carlo,Monaco,Europe,2026-03-10,10:30:00,10km,F1 circuit harbor run,7000
Monaco Spring 10K,Running,Running,10K,Monte Carlo,Monaco,Europe,2026-05-19,10:30:00,10km,Spring harbor run,6500
Montpellier 10K,Running,Running,10K,Montpellier,France,Europe,2026-03-15,11:30:00,10km,Sunny Languedoc beaches nearby,5000
Mosel Trail 66K,Running,Running,Trail Running,Traben-Trarbach,Germany,Europe,2026-05-09,07:30:00,66km,Wine and river valley trail,2500
Movistar Medio Maratón de Madrid,Running,Running,Half Marathon,Madrid,Spain,Europe,2026-03-22,09:15:00,21.1km,One of Spain largest half marathons along Paseo de la Castellana,25000
Munich 10K,Running,Running,10K,Munich,Germany,Europe,2026-10-11,12:00:00,10km,Oktoberfest vibes English Garden,7000
Munich Half Marathon,Running,Running,Half Marathon,Munich,Germany,Europe,2026-10-11,10:00:00,21.1km,Oktoberfest English Garden,8000
Munich Marathon,Running,Running,Marathon,Munich,Germany,Europe,2026-10-11,10:00:00,42.2km,Bavarian marathon through Olympic Park,13000
Munich Spring 10K,Running,Running,10K,Munich,Germany,Europe,2026-05-12,10:30:00,10km,Spring English Garden spring run,8500
Myprotein HYROX Manchester,Fitness,Fitness,HYROX,Manchester,United Kingdom,Europe,2026-01-21,09:00:00,,Official HYROX competition in UK,3000
NN Marathon Rotterdam,Running,Running,Marathon,Rotterdam,Netherlands,Europe,2026-04-12,09:00:00,42.2 km,Fast flat urban marathon starting at Erasmus Bridge through historic Rotterdam,25000
NN Rotterdam City Run,Running,Running,Custom Distance,Rotterdam,Netherlands,Europe,2026-04-11,,4.2 km,Fun city-center loop run on Saturday as part of the marathon weekend,3000
NN Rotterdam Quarter Marathon,Running,Running,Custom Distance,Rotterdam,Netherlands,Europe,2026-04-12,09:00:00,10.55 km,Shorter quarter-distance run on the marathon course with scenic river and bridge views,5000
Naples Half Marathon,Running,Running,Half Marathon,Naples,Italy,Europe,2026-02-22,09:00:00,21.1km,Vesuvius bay views,6000
Naples Spring 10K,Running,Running,10K,Naples,Italy,Europe,2026-05-12,10:00:00,10km,Spring bay run,8500
Napoli City 10K,Running,Running,10K,Naples,Italy,Europe,2026-02-22,09:30:00,10km,Lungomare bay views,9000
Navacerrada Trail 104km,Running,Running,Trail Running,Navacerrada,Spain,Europe,2025-10-10,06:00:00,104km,Trail in Navacerrada 104km,150
Navacerrada Trail 11km,Running,Running,Trail Running,Navacerrada,Spain,Europe,2025-10-10,09:00:00,11km,Trail in Navacerrada 11km,300
Navacerrada Trail 61km,Running,Running,Trail Running,Navacerrada,Spain,Europe,2025-10-10,07:30:00,61km,Trail in Navacerrada 61km,400
Nice 10K Prom Classic,Running,Running,10K,Nice,France,Europe,2026-01-11,09:00:00,10km,Promenade des Anglais seafront,11000
Nice International 10km,Running,Running,10K,Nice,France,Europe,2026-04-19,09:00:00,10 km,Accompanying 10km race in the Nice Half Marathon weekend,5000
Nice International 5km,Running,Running,5K,Nice,France,Europe,2026-04-19,09:30:00,5 km,Shorter fun run option during the Nice Half Marathon event,3000
Nice International Half Marathon,Running,Running,Half Marathon,Nice,France,Europe,2026-04-19,08:30:00,21.1 km,One of France's top half marathons along the Promenade des Anglais with 10km/5km options,20000
Nice Spring 10K,Running,Running,10K,Nice,France,Europe,2026-05-05,10:45:00,10km,Spring Promenade run,8000
Nicosia 10K,Running,Running,10K,Nicosia,Cyprus,Europe,2026-05-12,11:00:00,10km,Divided capital run,5500
Niš 10K,Running,Running,10K,Niš,Serbia,Europe,2026-09-15,11:00:00,10km,Ancient Roman birthplace run,5500
Norrköping 10K,Running,Running,10K,Norrköping,Sweden,Europe,2026-05-17,10:45:00,10km,Industrial landscape river run,4800
Norwegian Triathlon Championships,Triathlon,Triathlon,Olympic,Bergen,Norway,Europe,2026-07-18,07:00:00,1.5km-40km-10km,Norwegian National Championships,800
Nottingham Robin Hood 10K,Running,Running,10K,Nottingham,UK,Europe,2026-09-27,09:00:00,10km,Historic Sherwood Forest edges,8000
Novi Sad 10K,Running,Running,10K,Novi Sad,Serbia,Europe,2026-05-26,10:15:00,10km,Petrovaradin fortress run,7000
Nuremberg 10K,Running,Running,10K,Nuremberg,Germany,Europe,2026-05-03,10:00:00,10km,Imperial castle medieval walls,9000
OCC (UTMB),Running,Running,Trail Running,Orsières,Switzerland (finish Chamonix),Europe,2026-08-28,08:15:00,56km,Orsières-Champex-Chamonix,2500
Oberelbe Marathon,Running,Running,Marathon,Dresden,Germany,Europe,2026-10-25,09:30:00,42.2km,Elbe valley through historic Dresden,11000
Oberelbe Marathon Dresden,Running,Running,Marathon,Dresden,Germany,Europe,2026-10-25,09:30:00,42.2km,Elbe valley marathon through baroque historic center,11000
Obidos Half Marathon,Running,Running,Half Marathon,Obidos,Portugal,Europe,2026-01-01,08:00:00,21.1 km,Medieval walled town half marathon with scenic castle views and rolling hills,5000
Odense 10K,Running,Running,10K,Odense,Denmark,Europe,2026-09-13,10:00:00,10km,Hans Christian Andersen birthplace,5000
Odense City Half Marathon,Running,Running,Half Marathon,Odense,Denmark,Europe,2026-05-31,09:00:00,21.1 km,Scenic half in Hans Christian Andersen's hometown with family vibe,5000
Odenwald Trail Marathon,Running,Running,Trail Running,Mossautal,Germany,Europe,2026-06-13,08:00:00,42km,Deep forest Odenwald marathon,2200
Odessa 10K,Running,Running,10K,Odessa,Ukraine,Europe,2026-08-24,10:15:00,10km,Potemkin Stairs Black Sea run,7000
Odessa Autumn 10K,Running,Running,10K,Odessa,Ukraine,Europe,2026-09-29,16:00:00,10km,Autumn sea steps run,7500
Odyssea Toulouse,Running,Running,Custom Distance,Toulouse,France,Europe,2026-01-01,10:00:00,10 km,Charity run/walk for breast cancer awareness,4000
Oh Meu Deus by UTMB,Running,Running,Ultra Marathon,Central Portugal,Portugal,Europe,2026-01-01,06:00:00,Variable,UTMB-indexed trail ultra series in central Portugal mountains,2000
Osijek 10K,Running,Running,10K,Osijek,Croatia,Europe,2026-05-19,11:30:00,10km,Drava river fortress,5000
Oslo 10K,Running,Running,10K,Oslo,Norway,Europe,2026-09-12,17:00:00,10km,Fjord and opera house,10000
Oslo Half Marathon,Running,Running,Half Marathon,Oslo,Norway,Europe,2026-09-12,16:00:00,21.1km,Fjord opera house,10000
Oslo Maraton 10K,Running,Running,10K,Oslo,Norway,Europe,2026-09-12,16:30:00,10km,Fjord capital summer evening,9000
Ostrava 10K,Running,Running,10K,Ostrava,Czech Republic,Europe,2026-06-08,11:15:00,10km,Industrial city parks,6000
PUMA HYROX World Championships Stockholm,Fitness,Fitness,HYROX,Stockholm,Sweden,Europe,2026-06-18,09:00:00,,HYROX World Championships,5000
Padua 10K,Running,Running,10K,Padua,Italy,Europe,2026-04-13,10:00:00,10km,Prato della Valle Scrovegni Chapel,7000
Palma Trail 10km,Running,Running,Trail Running,Palma,Spain,Europe,2025-08-08,09:00:00,10km,Trail in Palma 10km,400
Palma Trail 16km,Running,Running,Trail Running,Palma,Spain,Europe,2025-08-08,09:00:00,16km,Trail in Palma 16km,300
Palma de Mallorca 10K,Running,Running,10K,Palma de Mallorca,Spain,Europe,2026-11-10,10:00:00,10km,Cathedral and bay run,9000
Paris Centre 10K,Running,Running,10K,Paris,France,Europe,2026-10-11,09:00:00,10km,Seine and Louvre fast loop,12000
Paris Half Marathon,Running,Running,Half Marathon,Paris,France,Europe,2026-03-08,09:00:00,21.1km,Seine River iconic sights,40000
Paris Marathon,Running,Running,Marathon,Paris,France,Europe,2026-04-12,08:45:00,42.2km,Romantic route past Eiffel Tower and Arc de Triomphe,50000
Paris Run 10K,Running,Running,10K,Paris,France,Europe,2026-07-14,09:00:00,10km,Bastille Day special Champs-Élysées,20000
Paris Spring 10K,Running,Running,10K,Paris,France,Europe,2026-05-19,10:00:00,10km,Spring Eiffel Tower run,13000
Patras 10K,Running,Running,10K,Patras,Greece,Europe,2026-03-15,10:00:00,10km,Peloponnese bridge gulf views,6000
Patras Carnival 10K,Running,Running,10K,Patras,Greece,Europe,2026-02-23,11:30:00,10km,Carnival edition run,5500
Perth 10K Scotland,Running,Running,10K,Perth,UK,Europe,2026-08-18,11:30:00,10km,Scone Palace river run,5000
Perth Scotland 10K,Running,Running,10K,Perth,UK,Europe,2026-05-05,10:15:00,10km,Spring Scone run,5500
Pfälzer Berglauf Ultra,Running,Running,Ultra Marathon,Donnersberg,Germany,Europe,2026-09-12,05:00:00,100km,Palatinate forest ultra,1100
Pfälzer Berglauf Ultra 100K,Running,Running,Ultra Marathon,Donnersbergkreis,Germany,Europe,2026-09-12,05:00:00,100km,Palatinate Forest Donnersberg ultra,1100
